pair_id,donation_id,request_id,y,food_type,req_qty_value,req_qty_unit,off_qty_text,req_qty_g,off_qty_g,qty_ratio,qty_bucket,unit_compatible,distance_km,expiry_gap_days,donation_fresh_days_left,req_need_days_from_now,window_overlap_min,has_coords,created_at
06efdb28_5decceda,5decceda,06efdb28,1,Packaged / Canned,14.6,kg,3958 grams,14600.0,3958.0,0.2710958904109589,too_small,1,4.786,0,4,4,29,1,2025-09-29T11:14:48.525995+00:00
e62fdec3_0f5256b8,0f5256b8,e62fdec3,1,Packaged / Canned,4.1,kg,10.0 kg,4100.0,10000.0,2.4390243902439024,balanced,1,4.567,-2,4,6,33,1,2025-09-28T06:17:50.367950+00:00
68db7cdc_7b5adb81,7b5adb81,68db7cdc,1,Frozen / Chilled,2205.0,grams,11.7 kg,2205.0,11700.0,5.3061224489795915,too_large,1,22.38,-6,0,6,14,1,2025-09-30T08:02:27.208630+00:00
f1d1992b_74d86f50,74d86f50,f1d1992b,1,Fresh Produce,3.3,kg,17.5 kg,3300.0,17500.0,5.303030303030303,too_large,1,6.33,0,3,3,45,1,2025-10-01T11:35:13.804601+00:00
31f72594_c9586b33,c9586b33,31f72594,1,Cooked Meals,4.3,kg,21.1 kg,4300.0,21100.0,4.906976744186046,too_large,1,24.465,-1,2,3,58,1,2025-10-01T13:55:23.206106+00:00
b16704a9_00867efb,00867efb,b16704a9,0,Beverage,15.4,kg,19.0 kg,15400.0,19000.0,1.2337662337662338,balanced,1,11.205,-1,4,5,4,1,2025-09-29T00:26:19.300747+00:00
598227bf_21c4c3b3,21c4c3b3,598227bf,1,Packaged / Canned,17.3,kg,3609 grams,17300.0,3609.0,0.20861271676300577,too_small,1,44.358,1,1,0,44,1,2025-09-28T18:15:37.245661+00:00
7a6f6dd9_65f3f8b5,65f3f8b5,7a6f6dd9,0,Beverage,11.0,kg,4139 grams,11000.0,4139.0,0.37627272727272726,too_small,1,45.584,-4,-1,3,31,1,2025-10-02T13:44:38.573514+00:00
962eb0cd_6d4e1058,6d4e1058,962eb0cd,0,Fresh Produce,16.7,kg,9.7 kg,16700.0,9700.0,0.5808383233532934,small,1,33.04,-8,-1,7,62,1,2025-09-30T09:39:00.699876+00:00
3935a329_d4c059c3,d4c059c3,3935a329,1,Bakery,17.4,kg,2.1 kg,17400.0,2100.0,0.1206896551724138,too_small,1,19.167,-6,2,8,72,1,2025-09-30T00:00:16.098059+00:00
5b3fd85b_0e4216a4,0e4216a4,5b3fd85b,0,Packaged / Canned,3597.0,grams,21.5 kg,3597.0,21500.0,5.977203224909647,too_large,1,5.716,-6,1,7,119,1,2025-09-28T14:05:30.182223+00:00
b87889ef_6f43ded0,6f43ded0,b87889ef,1,Bakery,7.5,kg,17.6 kg,7500.0,17600.0,2.3466666666666667,balanced,1,6.971,0,0,0,1,1,2025-10-04T01:57:26.716050+00:00
ec96835f_dc39f000,dc39f000,ec96835f,0,Cooked Meals,16.4,kg,20.2 kg,16400.0,20200.0,1.2317073170731707,balanced,1,15.793,-10,-1,9,8,1,2025-10-03T22:45:30.700893+00:00
0be1d3fe_ebb2ba0b,ebb2ba0b,0be1d3fe,0,Beverage,12.4,kg,11.3 kg,12400.0,11300.0,0.9112903225806451,balanced,1,12.311,-1,0,1,31,1,2025-09-29T04:56:54.667760+00:00
04b02527_4f18496f,4f18496f,04b02527,1,Bakery,5.3,kg,4018 grams,5300.0,4018.0,0.7581132075471698,small,1,25.6,-6,0,6,63,1,2025-09-27T20:31:21.973567+00:00
463db40e_4994bc7b,4994bc7b,463db40e,1,Frozen / Chilled,10.8,kg,13.9 kg,10800.0,13900.0,1.287037037037037,balanced,1,10.339,-9,0,9,98,1,2025-10-03T12:29:04.414735+00:00
87518d7d_1dd453b1,1dd453b1,87518d7d,0,Packaged / Canned,8.3,kg,5.5 kg,8300.0,5500.0,0.6626506024096386,small,1,24.962,-1,5,6,93,1,2025-10-03T20:36:48.150781+00:00
7f52213d_d7d49671,d7d49671,7f52213d,1,Fresh Produce,2.2,kg,4.8 kg,2200.0,4800.0,2.1818181818181817,balanced,1,25.028,-5,-1,4,47,1,2025-10-02T06:41:49.030371+00:00
8a1ad01c_1128a220,1128a220,8a1ad01c,1,Fresh Produce,17.5,kg,2.1 kg,17500.0,2100.0,0.12,too_small,1,17.061,-3,4,7,32,1,2025-10-02T02:22:32.992286+00:00
5bc4d611_10978f9a,10978f9a,5bc4d611,1,Cooked Meals,2761.0,grams,12.1 kg,2761.0,12100.0,4.382470119521912,too_large,1,13.486,0,1,1,92,1,2025-09-28T10:23:52.548285+00:00
50efc656_6623ec0d,6623ec0d,50efc656,1,Bakery,2.0,kg,5733 grams,2000.0,5733.0,2.8665,balanced,1,32.393,-4,-1,3,72,1,2025-10-03T04:31:40.197957+00:00
84803255_641008b3,641008b3,84803255,1,Bakery,5.2,kg,4610 grams,5200.0,4610.0,0.8865384615384615,balanced,1,26.413,-3,0,3,13,1,2025-09-29T00:18:31.834840+00:00
b0b32a59_a65ce87c,a65ce87c,b0b32a59,1,Fresh Produce,5.1,kg,6.2 kg,5100.0,6200.0,1.2156862745098038,balanced,1,11.748,1,5,4,50,1,2025-09-29T11:06:00.244303+00:00
efad5a83_e1e6160c,e1e6160c,efad5a83,0,Cooked Meals,1.7,kg,18.5 kg,1700.0,18500.0,10.0,too_large,1,14.277,-6,0,6,59,1,2025-09-28T11:42:15.051741+00:00
47459402_ef4e870b,ef4e870b,47459402,0,Bakery,11.0,kg,20.3 kg,11000.0,20300.0,1.8454545454545455,balanced,1,26.574,-9,0,9,50,1,2025-10-02T14:08:10.866804+00:00
46494fe9_41554623,41554623,46494fe9,1,Beverage,6.3,kg,6.6 kg,6300.0,6600.0,1.0476190476190477,balanced,1,20.838,-6,2,8,82,1,2025-09-28T11:05:04.791967+00:00
86ccbf79_66bbc801,66bbc801,86ccbf79,1,Cooked Meals,5.5,kg,733 grams,5500.0,733.0,0.13327272727272726,too_small,1,19.114,-3,5,8,63,1,2025-09-28T03:02:18.030649+00:00
280bf237_6c2b8500,6c2b8500,280bf237,1,Cooked Meals,8.8,kg,15.7 kg,8800.0,15700.0,1.7840909090909092,balanced,1,18.208,-3,0,3,113,1,2025-10-01T07:43:39.947747+00:00
6f5f57e9_6a735ba1,6a735ba1,6f5f57e9,1,Beverage,19.9,kg,12.4 kg,19900.0,12400.0,0.6231155778894473,small,1,14.255,1,6,5,117,1,2025-09-29T10:48:41.080643+00:00
affc9235_5f88c18b,5f88c18b,affc9235,1,Frozen / Chilled,19.9,kg,15.0 kg,19900.0,15000.0,0.7537688442211056,small,1,15.867,3,5,2,24,1,2025-10-01T23:03:01.818017+00:00
eb4cb414_7652b941,7652b941,eb4cb414,1,Packaged / Canned,3.9,kg,23.0 kg,3900.0,23000.0,5.897435897435898,too_large,1,6.053,0,0,0,108,1,2025-10-04T07:18:35.213716+00:00
a619f0aa_938cdc37,938cdc37,a619f0aa,1,Beverage,3850.0,grams,24.4 kg,3850.0,24400.0,6.337662337662338,too_large,1,28.861,1,4,3,78,1,2025-10-03T17:41:03.405476+00:00
a49486c8_50d6df8e,50d6df8e,a49486c8,1,Bakery,12.0,kg,17.7 kg,12000.0,17700.0,1.475,balanced,1,13.0,2,3,1,81,1,2025-10-03T13:15:47.371016+00:00
85b3b080_28138914,28138914,85b3b080,1,Beverage,10.2,kg,714 grams,10200.0,714.0,0.07,too_small,1,26.844,1,4,3,13,1,2025-10-02T04:58:42.764856+00:00
f656499f_cdc75426,cdc75426,f656499f,1,Frozen / Chilled,8.0,kg,9.7 kg,8000.0,9700.0,1.2125,balanced,1,38.519,-2,5,7,2,1,2025-09-30T23:49:11.672348+00:00
bd8eb010_89e1043b,89e1043b,bd8eb010,0,Bakery,2.5,kg,24.6 kg,2500.0,24600.0,9.84,too_large,1,33.552,3,6,3,24,1,2025-10-03T22:03:26.197753+00:00
d8c0735d_a8e67844,a8e67844,d8c0735d,1,Packaged / Canned,14.6,kg,14.0 kg,14600.0,14000.0,0.958904109589041,balanced,1,15.056,-5,2,7,26,1,2025-10-02T18:44:58.459265+00:00
65191050_785928b0,785928b0,65191050,1,Fresh Produce,19.6,kg,16.2 kg,19600.0,16200.0,0.826530612244898,balanced,1,22.771,-3,1,4,72,1,2025-10-01T03:32:20.456857+00:00
db379ecd_ae82b4f8,ae82b4f8,db379ecd,0,Cooked Meals,14.1,kg,2.0 kg,14100.0,2000.0,0.14184397163120568,too_small,1,18.429,1,1,0,50,1,2025-10-01T13:06:28.534344+00:00
614f5bb1_5a608a9a,5a608a9a,614f5bb1,1,Frozen / Chilled,11.6,kg,24.6 kg,11600.0,24600.0,2.1206896551724137,balanced,1,18.336,1,6,5,116,1,2025-10-03T09:53:11.320855+00:00
4b686893_212a774b,212a774b,4b686893,1,Frozen / Chilled,454.0,grams,271 grams,454.0,271.0,0.5969162995594713,small,1,34.647,1,4,3,12,1,2025-10-02T12:15:21.406121+00:00
5dee66fc_7c46ca72,7c46ca72,5dee66fc,0,Cooked Meals,2.5,kg,14.5 kg,2500.0,14500.0,5.8,too_large,1,9.432,0,2,2,88,1,2025-10-01T13:37:41.367442+00:00
b3636a7a_f40a9221,f40a9221,b3636a7a,1,Fresh Produce,9.8,kg,12.5 kg,9800.0,12500.0,1.2755102040816326,balanced,1,23.034,2,4,2,53,1,2025-09-28T21:19:26.896170+00:00
fbba64db_1996ba92,1996ba92,fbba64db,0,Beverage,4.2,kg,3188 grams,4200.0,3188.0,0.7590476190476191,small,1,25.472,-2,0,2,117,1,2025-09-29T03:03:46.117048+00:00
ea3f585d_e5fc8622,e5fc8622,ea3f585d,1,Bakery,5.8,kg,12.5 kg,5800.0,12500.0,2.1551724137931036,balanced,1,21.331,-6,2,8,11,1,2025-10-03T13:50:49.356944+00:00
eccc28ce_a78c9c0c,a78c9c0c,eccc28ce,1,Bakery,1.5,kg,7.1 kg,1500.0,7100.0,4.733333333333333,too_large,1,25.401,-7,1,8,1,1,2025-10-02T21:28:14.530622+00:00
b12f928f_4272d377,4272d377,b12f928f,1,Fresh Produce,16.2,kg,2862 grams,16200.0,2862.0,0.17666666666666667,too_small,1,17.55,-3,0,3,87,1,2025-10-01T11:27:29.308962+00:00
a71983b2_766f4a88,766f4a88,a71983b2,0,Cooked Meals,7.1,kg,4.2 kg,7100.0,4200.0,0.5915492957746479,small,1,37.891,2,4,2,83,1,2025-09-29T20:25:46.524754+00:00
d2de2fa5_cdd798bd,cdd798bd,d2de2fa5,1,Packaged / Canned,1185.0,grams,2190 grams,1185.0,2190.0,1.8481012658227849,balanced,1,34.505,0,4,4,84,1,2025-09-29T11:42:07.555370+00:00
01bd3c2a_ac417496,ac417496,01bd3c2a,1,Beverage,2.4,kg,5417 grams,2400.0,5417.0,2.2570833333333336,balanced,1,23.674,2,3,1,59,1,2025-09-29T02:29:14.724562+00:00
15605137_01b6c4f3,01b6c4f3,15605137,0,Cooked Meals,17.4,kg,17.2 kg,17400.0,17200.0,0.9885057471264368,balanced,1,24.715,-3,2,5,26,1,2025-09-28T05:14:02.781025+00:00
4d7d75af_da941c29,da941c29,4d7d75af,1,Fresh Produce,3.6,kg,24.2 kg,3600.0,24200.0,6.722222222222222,too_large,1,17.834,-6,1,7,86,1,2025-10-01T09:47:38.999640+00:00
7a8e8470_e973bf2a,e973bf2a,7a8e8470,1,Cooked Meals,5.4,kg,2.1 kg,5400.0,2100.0,0.3888888888888889,too_small,1,33.827,-7,-1,6,115,1,2025-10-01T18:13:16.334931+00:00
231a68c4_07326afd,07326afd,231a68c4,0,Packaged / Canned,4.2,kg,1424 grams,4200.0,1424.0,0.33904761904761904,too_small,1,32.459,-10,-1,9,79,1,2025-10-02T20:17:00.284333+00:00
1f2c0805_52b76bc3,52b76bc3,1f2c0805,1,Cooked Meals,1.4,kg,13.9 kg,1400.0,13900.0,9.928571428571429,too_large,1,29.852,1,2,1,77,1,2025-10-03T15:12:17.976032+00:00
1a6133f8_61101572,61101572,1a6133f8,1,Frozen / Chilled,16.7,kg,15.4 kg,16700.0,15400.0,0.9221556886227545,balanced,1,19.391,4,5,1,88,1,2025-10-03T15:30:12.871139+00:00
1339b655_1f190eb2,1f190eb2,1339b655,1,Packaged / Canned,0.6,kg,4721 grams,600.0,4721.0,7.868333333333333,too_large,1,10.097,-7,-1,6,14,1,2025-09-29T18:15:43.199435+00:00
6696eccb_45c59368,45c59368,6696eccb,1,Cooked Meals,3583.0,grams,1756 grams,3583.0,1756.0,0.49009210159084565,too_small,1,20.4,4,4,0,61,1,2025-10-02T03:26:33.595396+00:00
3af3f4ae_cf9377f3,cf9377f3,3af3f4ae,0,Packaged / Canned,16.0,kg,22.8 kg,16000.0,22800.0,1.425,balanced,1,36.977,1,2,1,93,1,2025-09-27T20:19:23.628660+00:00
87170895_d698a7cc,d698a7cc,87170895,0,Fresh Produce,10.0,kg,17.1 kg,10000.0,17100.0,1.71,balanced,1,35.642,-4,4,8,12,1,2025-09-29T20:37:19.648547+00:00
0b08a038_daf40fd3,daf40fd3,0b08a038,1,Packaged / Canned,5.3,kg,3754 grams,5300.0,3754.0,0.7083018867924529,small,1,16.922,-4,-1,3,42,1,2025-09-28T13:42:00.491762+00:00
cf6bae54_03c13419,03c13419,cf6bae54,1,Bakery,4.8,kg,21.5 kg,4800.0,21500.0,4.479166666666667,too_large,1,18.674,-4,2,6,11,1,2025-10-01T05:31:47.252098+00:00
62bc84fb_caa8c43a,caa8c43a,62bc84fb,1,Beverage,2622.0,grams,1.8 kg,2622.0,1800.0,0.6864988558352403,small,1,10.585,-8,0,8,97,1,2025-10-01T06:00:53.111038+00:00
13855852_62128518,62128518,13855852,1,Frozen / Chilled,7.2,kg,22.5 kg,7200.0,22500.0,3.125,too_large,1,46.73,-6,2,8,27,1,2025-09-30T18:57:51.082624+00:00
f0bed173_4070447e,4070447e,f0bed173,0,Packaged / Canned,924.0,grams,19.4 kg,924.0,19400.0,10.0,too_large,1,11.871,-1,2,3,107,1,2025-09-30T00:16:23.828204+00:00
c6fbcb83_23c32850,23c32850,c6fbcb83,0,Beverage,10.4,kg,16.6 kg,10400.0,16600.0,1.5961538461538463,balanced,1,20.264,-6,3,9,43,1,2025-09-29T07:56:04.491580+00:00
fcc0246c_ef2f27d2,ef2f27d2,fcc0246c,0,Bakery,3.1,kg,8.2 kg,3100.0,8200.0,2.6451612903225805,balanced,1,39.398,0,4,4,22,1,2025-10-02T08:26:24.998981+00:00
5395e778_e9054c0b,e9054c0b,5395e778,1,Beverage,12.9,kg,17.0 kg,12900.0,17000.0,1.317829457364341,balanced,1,33.622,-1,6,7,7,1,2025-09-30T08:44:46.431241+00:00
274c488e_938eedea,938eedea,274c488e,1,Fresh Produce,15.8,kg,13.8 kg,15800.0,13800.0,0.8734177215189873,balanced,1,37.383,-8,1,9,65,1,2025-10-04T00:14:10.212081+00:00
f2c2a446_beb81fd3,beb81fd3,f2c2a446,0,Frozen / Chilled,13.5,kg,512 grams,13500.0,512.0,0.037925925925925925,too_small,1,8.414,-5,4,9,47,1,2025-09-27T14:43:10.081700+00:00
60a33aa6_acc814ef,acc814ef,60a33aa6,1,Beverage,12.3,kg,24.1 kg,12300.0,24100.0,1.9593495934959348,balanced,1,26.251,-3,4,7,80,1,2025-10-03T04:51:00.480594+00:00
49d421a4_ee9b2273,ee9b2273,49d421a4,1,Beverage,1344.0,grams,5.0 kg,1344.0,5000.0,3.7202380952380953,too_large,1,32.044,-8,-1,7,46,1,2025-09-29T11:46:01.855669+00:00
4378f950_4f6967ea,4f6967ea,4378f950,1,Bakery,15.2,kg,9.0 kg,15200.0,9000.0,0.5921052631578947,small,1,14.055,-5,0,5,14,1,2025-09-27T13:49:38.306082+00:00
299e11fc_265ebd49,265ebd49,299e11fc,1,Packaged / Canned,14.6,kg,1.6 kg,14600.0,1600.0,0.1095890410958904,too_small,1,21.479,6,6,0,8,1,2025-09-30T20:15:13.543251+00:00
8343b23b_7ad48f1e,7ad48f1e,8343b23b,1,Fresh Produce,15.6,kg,4499 grams,15600.0,4499.0,0.2883974358974359,too_small,1,7.393,-7,1,8,22,1,2025-09-30T16:18:53.915358+00:00
254b223a_33f65bc4,33f65bc4,254b223a,1,Bakery,11.7,kg,10.0 kg,11700.0,10000.0,0.8547008547008547,balanced,1,13.789,-2,0,2,87,1,2025-09-30T00:46:52.263355+00:00
109fb895_77724129,77724129,109fb895,1,Bakery,6.0,kg,3.8 kg,6000.0,3800.0,0.6333333333333333,small,1,29.217,-8,1,9,1,1,2025-10-04T05:28:48.242260+00:00
090a77b8_24752d24,24752d24,090a77b8,1,Beverage,737.0,grams,18.8 kg,737.0,18800.0,10.0,too_large,1,4.69,6,6,0,24,1,2025-09-30T14:40:24.272725+00:00
6c702272_03a37b69,03a37b69,6c702272,0,Cooked Meals,16.1,kg,2.3 kg,16100.000000000002,2300.0,0.14285714285714285,too_small,1,27.31,-4,4,8,36,1,2025-09-27T11:36:47.132104+00:00
8bd9489a_f4c420d6,f4c420d6,8bd9489a,1,Beverage,4.3,kg,9.4 kg,4300.0,9400.0,2.186046511627907,balanced,1,27.202,-4,0,4,17,1,2025-09-29T14:09:24.188372+00:00
f1892ea9_b52e27cf,b52e27cf,f1892ea9,0,Frozen / Chilled,17.6,kg,2.5 kg,17600.0,2500.0,0.14204545454545456,too_small,1,36.46,-4,0,4,108,1,2025-09-30T13:58:36.545046+00:00
8b0c1e74_ac249fda,ac249fda,8b0c1e74,0,Beverage,16.3,kg,25.0 kg,16300.0,25000.0,1.5337423312883436,balanced,1,20.358,-3,2,5,65,1,2025-10-04T04:29:57.929641+00:00
c3afbff4_e72b00a3,e72b00a3,c3afbff4,1,Cooked Meals,10.3,kg,1014 grams,10300.0,1014.0,0.09844660194174758,too_small,1,28.922,-6,0,6,85,1,2025-09-30T03:29:58.706884+00:00
e4e3dea2_44ad6b1b,44ad6b1b,e4e3dea2,1,Fresh Produce,15.9,kg,17.7 kg,15900.0,17700.0,1.1132075471698113,balanced,1,6.938,-1,2,3,83,1,2025-10-04T03:57:13.303804+00:00
b6136c1a_504dc775,504dc775,b6136c1a,1,Cooked Meals,7.8,kg,5345 grams,7800.0,5345.0,0.6852564102564103,small,1,12.405,-10,-1,9,77,1,2025-09-28T08:52:50.959160+00:00
ea0db2dd_7bf90d13,7bf90d13,ea0db2dd,1,Frozen / Chilled,2712.0,grams,4.5 kg,2712.0,4500.0,1.6592920353982301,balanced,1,11.114,1,5,4,7,1,2025-09-29T17:13:08.908472+00:00
8794fb60_3f3e6dba,3f3e6dba,8794fb60,1,Fresh Produce,4.0,kg,20.6 kg,4000.0,20600.0,5.15,too_large,1,8.726,-3,6,9,74,1,2025-10-04T07:31:46.267955+00:00
6b31b148_27d1b3f8,27d1b3f8,6b31b148,1,Fresh Produce,10.5,kg,9.9 kg,10500.0,9900.0,0.9428571428571428,balanced,1,11.205,-2,-1,1,100,1,2025-09-30T06:26:24.287870+00:00
3c71ddf5_8e183213,8e183213,3c71ddf5,0,Beverage,2.8,kg,13.3 kg,2800.0,13300.0,4.75,too_large,1,4.953,-3,1,4,94,1,2025-09-28T15:38:02.493779+00:00
5a3fa23d_953ba275,953ba275,5a3fa23d,1,Frozen / Chilled,8.8,kg,2570 grams,8800.0,2570.0,0.29204545454545455,too_small,1,15.933,-2,0,2,19,1,2025-10-03T20:34:34.792542+00:00
0af44d95_ae313892,ae313892,0af44d95,1,Packaged / Canned,5.4,kg,5.5 kg,5400.0,5500.0,1.0185185185185186,balanced,1,19.495,-6,2,8,110,1,2025-10-02T12:21:48.649174+00:00
3da8b7ea_7c803001,7c803001,3da8b7ea,0,Frozen / Chilled,5.0,kg,3761 grams,5000.0,3761.0,0.7522,small,1,26.369,-3,4,7,11,1,2025-09-30T21:15:21.491641+00:00
34f2a1cc_e5b54a5c,e5b54a5c,34f2a1cc,1,Cooked Meals,7.7,kg,17.9 kg,7700.0,17900.0,2.324675324675325,balanced,1,15.791,-3,3,6,36,1,2025-10-01T15:20:57.656227+00:00
7f562faf_3029e87c,3029e87c,7f562faf,1,Fresh Produce,12.2,kg,24.4 kg,12200.0,24400.0,2.0,balanced,1,16.689,-6,-1,5,74,1,2025-10-04T04:35:57.893192+00:00
1a4bee64_37c7b286,37c7b286,1a4bee64,0,Bakery,16.4,kg,10.5 kg,16400.0,10500.0,0.6402439024390244,small,1,21.745,-3,-1,2,48,1,2025-10-01T14:47:34.793640+00:00
1da9a2ef_e5255471,e5255471,1da9a2ef,1,Beverage,5.2,kg,6.8 kg,5200.0,6800.0,1.3076923076923077,balanced,1,43.969,-2,1,3,89,1,2025-09-28T04:02:30.058521+00:00
3360441a_c3027e93,c3027e93,3360441a,1,Bakery,2.3,kg,5.9 kg,2300.0,5900.0,2.5652173913043477,balanced,1,29.382,-3,3,6,33,1,2025-09-27T22:10:59.220665+00:00
d3827058_005dc853,005dc853,d3827058,0,Fresh Produce,16.8,kg,16.8 kg,16800.0,16800.0,1.0,balanced,1,25.518,-5,3,8,114,1,2025-10-03T14:31:05.154160+00:00
783366c8_d139de6f,d139de6f,783366c8,1,Beverage,2065.0,grams,13.4 kg,2065.0,13400.0,6.4891041162227605,too_large,1,33.868,-8,1,9,66,1,2025-10-02T21:20:45.951311+00:00
dde7ce08_1ec1d0bc,1ec1d0bc,dde7ce08,1,Packaged / Canned,0.7,kg,6.9 kg,700.0,6900.0,9.857142857142858,too_large,1,28.334,-6,0,6,51,1,2025-10-01T21:54:30.579854+00:00
35c60440_13ed3a25,13ed3a25,35c60440,1,Bakery,11.6,kg,21.5 kg,11600.0,21500.0,1.853448275862069,balanced,1,10.284,-9,0,9,80,1,2025-09-29T09:33:38.476664+00:00
ac88284d_42947340,42947340,ac88284d,1,Beverage,6.7,kg,2.0 kg,6700.0,2000.0,0.29850746268656714,too_small,1,19.956,1,5,4,32,1,2025-10-04T02:38:33.079409+00:00
01cdad47_945b34e0,945b34e0,01cdad47,0,Bakery,2.9,kg,24.5 kg,2900.0,24500.0,8.448275862068966,too_large,1,32.748,-8,0,8,18,1,2025-09-30T09:54:26.698638+00:00
915fd691_ae812dcf,ae812dcf,915fd691,1,Fresh Produce,18.6,kg,6.1 kg,18600.0,6100.0,0.3279569892473118,too_small,1,14.906,-4,0,4,75,1,2025-09-28T02:16:09.885111+00:00
9d7844f7_964e6fc3,964e6fc3,9d7844f7,1,Beverage,1773.0,grams,2.5 kg,1773.0,2500.0,1.410039481105471,balanced,1,10.516,-1,0,1,10,1,2025-09-29T19:26:16.429603+00:00
004d11e7_9e2bb399,9e2bb399,004d11e7,0,Cooked Meals,3.5,kg,3.6 kg,3500.0,3600.0,1.0285714285714285,balanced,1,27.134,-4,2,6,119,1,2025-10-02T17:05:42.252647+00:00
809c2dca_22da445c,22da445c,809c2dca,1,Bakery,3.1,kg,14.3 kg,3100.0,14300.0,4.612903225806452,too_large,1,29.713,-7,2,9,33,1,2025-10-01T05:57:30.206819+00:00
7bc67e52_a2de54d3,a2de54d3,7bc67e52,1,Fresh Produce,0.5,kg,12.6 kg,500.0,12600.0,10.0,too_large,1,35.744,-4,4,8,112,1,2025-10-01T03:49:56.744197+00:00
5217989b_9bdc00ab,9bdc00ab,5217989b,1,Beverage,5.4,kg,6.4 kg,5400.0,6400.0,1.1851851851851851,balanced,1,4.731,-3,4,7,109,1,2025-10-02T21:35:53.368143+00:00
0334a91b_8047b53c,8047b53c,0334a91b,1,Cooked Meals,6.1,kg,4.2 kg,6100.0,4200.0,0.6885245901639344,small,1,21.13,0,6,6,1,1,2025-09-30T02:02:06.181218+00:00
5eeb7315_27ff0950,27ff0950,5eeb7315,1,Packaged / Canned,8.7,kg,21.2 kg,8700.0,21200.0,2.4367816091954024,balanced,1,22.817,-1,6,7,94,1,2025-09-29T13:34:21.498816+00:00
68bf7d5d_2b14fe4d,2b14fe4d,68bf7d5d,1,Cooked Meals,14.8,kg,1119 grams,14800.0,1119.0,0.07560810810810811,too_small,1,36.926,4,4,0,85,1,2025-10-01T17:17:06.100971+00:00
eaff06c8_06e81360,06e81360,eaff06c8,0,Fresh Produce,1096.0,grams,251 grams,1096.0,251.0,0.229014598540146,too_small,1,23.626,-5,-1,4,97,1,2025-09-30T08:25:43.006593+00:00
18304693_b72ac068,b72ac068,18304693,0,Frozen / Chilled,7.4,kg,4773 grams,7400.0,4773.0,0.645,small,1,35.282,3,4,1,62,1,2025-10-01T00:42:00.292542+00:00
4e73c845_2cff8633,2cff8633,4e73c845,1,Frozen / Chilled,6.2,kg,21.8 kg,6200.0,21800.0,3.5161290322580645,too_large,1,12.599,-3,3,6,99,1,2025-10-02T00:15:00.069659+00:00
7b38b80f_10ffad10,10ffad10,7b38b80f,1,Frozen / Chilled,14.8,kg,16.6 kg,14800.0,16600.0,1.1216216216216217,balanced,1,17.39,-6,2,8,14,1,2025-09-30T02:27:52.332734+00:00
2aa124ce_7e5d7299,7e5d7299,2aa124ce,1,Cooked Meals,1.8,kg,1.3 kg,1800.0,1300.0,0.7222222222222222,small,1,23.125,-5,3,8,1,1,2025-10-03T00:42:30.270978+00:00
e9f4f8fc_c150162d,c150162d,e9f4f8fc,0,Fresh Produce,18.6,kg,2612 grams,18600.0,2612.0,0.14043010752688173,too_small,1,21.21,-7,1,8,66,1,2025-10-01T22:01:19.591809+00:00
9642cb8e_a9a8b875,a9a8b875,9642cb8e,1,Cooked Meals,5.0,kg,14.2 kg,5000.0,14200.0,2.84,balanced,1,13.391,1,4,3,70,1,2025-09-30T10:53:34.934337+00:00
6446f0ca_4feb9c3a,4feb9c3a,6446f0ca,0,Packaged / Canned,13.3,kg,2082 grams,13300.0,2082.0,0.15654135338345865,too_small,1,41.289,-4,1,5,118,1,2025-09-28T03:02:24.758275+00:00
ece0606a_27287f30,27287f30,ece0606a,1,Frozen / Chilled,19.3,kg,3.8 kg,19300.0,3800.0,0.19689119170984457,too_small,1,16.013,2,6,4,12,1,2025-09-27T13:31:15.594757+00:00
a53d1a5e_17463c54,17463c54,a53d1a5e,1,Cooked Meals,3.5,kg,10.3 kg,3500.0,10300.0,2.942857142857143,balanced,1,44.929,4,6,2,116,1,2025-10-02T15:36:31.395030+00:00
2b03fd74_ebc30e12,ebc30e12,2b03fd74,0,Cooked Meals,6.4,kg,20.5 kg,6400.0,20500.0,3.203125,too_large,1,26.036,-6,1,7,48,1,2025-10-04T01:15:45.614230+00:00
162b9225_28970ac2,28970ac2,162b9225,1,Cooked Meals,1.3,kg,24.9 kg,1300.0,24900.0,10.0,too_large,1,13.726,1,6,5,60,1,2025-10-02T21:33:49.537195+00:00
e084d2c4_23ffad5b,23ffad5b,e084d2c4,1,Beverage,11.2,kg,5.4 kg,11200.0,5400.0,0.48214285714285715,too_small,1,13.769,-1,1,2,87,1,2025-09-29T13:24:55.580293+00:00
74fba5b7_35deacb3,35deacb3,74fba5b7,0,Beverage,13.6,kg,1181 grams,13600.0,1181.0,0.08683823529411765,too_small,1,37.423,-3,1,4,19,1,2025-09-30T06:53:10.768786+00:00
64a48268_b4e542c7,b4e542c7,64a48268,1,Frozen / Chilled,627.0,grams,17.5 kg,627.0,17500.0,10.0,too_large,1,14.225,0,0,0,61,1,2025-09-28T08:42:26.246251+00:00
573a6508_a6f907c5,a6f907c5,573a6508,0,Beverage,3.3,kg,2.0 kg,3300.0,2000.0,0.6060606060606061,small,1,22.408,-6,0,6,113,1,2025-09-29T19:11:05.727285+00:00
4a5df707_390c456f,390c456f,4a5df707,1,Frozen / Chilled,19.6,kg,5.1 kg,19600.0,5100.0,0.2602040816326531,too_small,1,4.933,-3,2,5,20,1,2025-10-01T01:14:03.999097+00:00
