pair_id,donation_id,request_id,y,food_type,req_qty_value,req_qty_unit,off_qty_text,req_qty_g,off_qty_g,qty_ratio,distance_km,expiry_gap_days,donation_fresh_days_left,req_need_days_from_now,created_at
cb1019a9_aa7206b4,aa7206b4,cb1019a9,0,Fresh Produce,11.5,kg,10.6 kg,11500.0,10600.0,0.9217391304347826,26.176,-2,4,6,2025-09-26T22:08:42.341580
50daae4d_96187e9c,96187e9c,50daae4d,1,Bakery,1141.0,grams,4204 grams,1141.0,4204.0,3.684487291849255,26.896,-1,5,6,2025-09-23T08:46:48.833019
a6d7128c_29f8b05a,29f8b05a,a6d7128c,0,Fresh Produce,2.7,kg,965 grams,2700.0,965.0,0.3574074074074074,18.701,1,5,4,2025-09-21T13:41:07.164545
cd2f9112_11de80ef,11de80ef,cd2f9112,0,Packaged / Canned,8.3,kg,5.5 kg,8300.0,5500.0,0.6626506024096386,24.962,-1,5,6,2025-09-27T19:53:38.768380
cd30772a_df7ec99a,df7ec99a,cd30772a,1,Frozen / Chilled,1106.0,grams,18.7 kg,1106.0,18700.0,10.0,31.686,2,4,2,2025-09-24T03:04:21.178339
694b1d07_d6ef2c0d,d6ef2c0d,694b1d07,1,Frozen / Chilled,7.8,kg,11.0 kg,7800.0,11000.0,1.4102564102564104,26.133,-5,2,7,2025-09-27T14:06:17.575178
6aadd3e6_2f36c23e,2f36c23e,6aadd3e6,1,Fresh Produce,5.5,kg,21.5 kg,5500.0,21500.0,3.909090909090909,22.749,-2,-1,1,2025-09-26T19:33:59.284482
15d0d749_89d4e6bc,89d4e6bc,15d0d749,0,Fresh Produce,8.6,kg,1.8 kg,8600.0,1800.0,0.20930232558139536,5.818,-7,0,7,2025-09-25T19:18:23.900362
b34c56e3_40a9fb39,40a9fb39,b34c56e3,1,Bakery,11.5,kg,4700 grams,11500.0,4700.0,0.40869565217391307,33.079,1,4,3,2025-09-24T06:32:03.602126
d26fdd1b_e9136b4a,e9136b4a,d26fdd1b,1,Bakery,13.3,kg,24.0 kg,13300.0,24000.0,1.8045112781954886,19.082,-2,6,8,2025-09-24T16:55:46.476622
df8cc94a_3294ca56,3294ca56,df8cc94a,1,Packaged / Canned,522.0,grams,16.7 kg,522.0,16700.0,10.0,4.879,,0,0,2025-09-27T21:22:00.802682
20ad2b34_abe1df7d,abe1df7d,20ad2b34,0,Fresh Produce,4.5,kg,3.5 kg,4500.0,3500.0,0.7777777777777778,33.052,-6,1,7,2025-09-27T06:19:24.291278
5a056182_7f1674a9,7f1674a9,5a056182,1,Fresh Produce,1445.0,grams,20.6 kg,1445.0,20600.0,10.0,36.913,,0,0,2025-09-24T19:40:37.867936
de47aa1a_7c37cba8,7c37cba8,de47aa1a,1,Fresh Produce,16.6,kg,634 grams,16600.0,634.0,0.03819277108433735,8.747,3,6,3,2025-09-24T08:06:28.844510
73267f0a_6326c053,6326c053,73267f0a,1,Packaged / Canned,3.9,kg,15.6 kg,3900.0,15600.0,4.0,27.132,1,3,2,2025-09-22T05:31:23.566034
326a18bc_47f137df,47f137df,326a18bc,1,Beverage,19.9,kg,12.4 kg,19900.0,12400.0,0.6231155778894473,14.255,1,6,5,2025-09-23T10:05:31.699246
48e7bf9f_4420003a,4420003a,48e7bf9f,1,Frozen / Chilled,19.9,kg,15.0 kg,19900.0,15000.0,0.7537688442211056,15.867,3,5,2,2025-09-25T22:19:52.436620
44019a62_e8795d9a,e8795d9a,44019a62,1,Fresh Produce,3279.0,grams,5.9 kg,3279.0,5900.0,1.7993290637389447,18.482,-7,2,9,2025-09-28T03:33:37.808927
b578d75a_15abfa06,15abfa06,b578d75a,0,Beverage,3.3,kg,2494 grams,3300.0,2494.0,0.7557575757575757,21.257,-2,-1,1,2025-09-27T21:45:11.164260
10939cad_64ffbbd9,64ffbbd9,10939cad,1,Frozen / Chilled,2532.0,grams,3.6 kg,2532.0,3600.0,1.4218009478672986,18.701,1,4,3,2025-09-25T18:22:11.570998
6decad4c_4cec5b0e,4cec5b0e,6decad4c,1,Fresh Produce,2.5,kg,22.2 kg,2500.0,22200.0,8.88,34.866,-5,-1,4,2025-09-25T23:40:27.516197
6b839616_605319ab,605319ab,6b839616,1,Bakery,2937.0,grams,9.8 kg,2937.0,9800.0,3.3367381681988424,9.617,2,2,0,2025-09-27T05:59:36.789342
353ab54b_1c38404e,1c38404e,353ab54b,0,Cooked Meals,6.7,kg,23.6 kg,6700.0,23600.0,3.5223880597014925,13.394,-3,6,9,2025-09-25T18:51:41.351313
6760b7ef_70535042,70535042,6760b7ef,1,Packaged / Canned,2.5,kg,16.7 kg,2500.0,16700.0,6.68,15.362,-2,0,2,2025-09-23T08:38:09.633958
2b281f5a_e9ee6720,e9ee6720,2b281f5a,1,Fresh Produce,6.2,kg,1737 grams,6200.0,1737.0,0.28016129032258064,10.482,3,3,0,2025-09-25T15:09:50.027227
7874d13c_c93ae159,c93ae159,7874d13c,1,Bakery,3.4,kg,3620 grams,3400.0,3620.0,1.0647058823529412,19.448,-4,2,6,2025-09-22T18:09:50.920407
1d8f7125_7e89caa5,7e89caa5,1d8f7125,0,Packaged / Canned,8.2,kg,15.7 kg,8200.0,15700.0,1.9146341463414633,25.69,-8,0,8,2025-09-24T19:06:47.117970
53f5eacb_78513a7e,78513a7e,53f5eacb,1,Frozen / Chilled,19.9,kg,14.1 kg,19900.0,14100.0,0.7085427135678392,33.751,-4,2,6,2025-09-22T00:55:23.726635
b78be2c1_5e05afae,5e05afae,b78be2c1,1,Cooked Meals,3.4,kg,4757 grams,3400.0,4757.0,1.3991176470588236,8.889,,5,5,2025-09-21T22:33:01.724349
265cc6c8_58a985fd,58a985fd,265cc6c8,1,Packaged / Canned,12.4,kg,12.1 kg,12400.0,12100.0,0.9758064516129032,20.02,-6,0,6,2025-09-26T02:14:50.662601
970dc23e_0a06aff3,0a06aff3,970dc23e,0,Bakery,8.6,kg,13.2 kg,8600.0,13200.0,1.5348837209302326,16.311,-5,1,6,2025-09-22T15:30:41.566767
263afc5f_cfde846d,cfde846d,263afc5f,1,Beverage,4.3,kg,7.2 kg,4300.0,7200.0,1.6744186046511629,38.168,-3,5,8,2025-09-25T05:15:18.126726
815be59c_9b264093,9b264093,815be59c,1,Packaged / Canned,7.3,kg,1.7 kg,7300.0,1700.0,0.2328767123287671,45.53,4,5,1,2025-09-23T14:12:41.475455
03e091e9_a08ff883,a08ff883,03e091e9,1,Frozen / Chilled,18.3,kg,17.9 kg,18300.0,17900.0,0.9781420765027322,20.743,-6,0,6,2025-09-26T15:32:12.541670
066073b3_c5ef8975,c5ef8975,066073b3,1,Beverage,10.5,kg,17.3 kg,10500.0,17300.0,1.6476190476190475,13.925,-4,2,6,2025-09-23T21:11:05.766390
8b93d7ae_2af3e1b2,2af3e1b2,8b93d7ae,1,Fresh Produce,3260.0,grams,12.7 kg,3260.0,12700.0,3.895705521472393,31.303,-8,0,8,2025-09-23T15:34:17.202771
08962bd3_050fa4de,050fa4de,08962bd3,1,Frozen / Chilled,3644.0,grams,2.9 kg,3644.0,2900.0,0.7958287596048299,6.188,-6,0,6,2025-09-22T12:42:39.998113
8fbe391a_8ac1f04b,8ac1f04b,8fbe391a,0,Bakery,17.5,kg,2929 grams,17500.0,2929.0,0.16737142857142856,41.621,1,5,4,2025-09-24T07:33:45.124144
0f7dcdd5_3b596550,3b596550,0f7dcdd5,1,Bakery,17.5,kg,21.6 kg,17500.0,21600.0,1.2342857142857142,17.849,-1,0,1,2025-09-21T12:05:24.801300
adf8dabf_c00d9bba,c00d9bba,adf8dabf,1,Fresh Produce,3.6,kg,24.2 kg,3600.0,24200.0,6.722222222222222,17.834,-6,1,7,2025-09-25T09:04:29.617243
1818cd1d_61816fe6,61816fe6,1818cd1d,0,Frozen / Chilled,14.8,kg,4.6 kg,14800.0,4600.0,0.3108108108108108,10.066,3,5,2,2025-09-27T16:41:00.347129
dbe6675b_c8635fc6,c8635fc6,dbe6675b,0,Bakery,2062.0,grams,18.3 kg,2062.0,18300.0,8.874878758486906,27.252,-7,0,7,2025-09-22T17:31:15.650580
348530ec_5c5eb42b,5c5eb42b,348530ec,0,Bakery,2567.0,grams,10.7 kg,2567.0,10700.0,4.168289832489287,22.56,-4,1,5,2025-09-22T13:28:12.898817
493ce3b4_51d5e0dd,51d5e0dd,493ce3b4,1,Frozen / Chilled,12.6,kg,3.3 kg,12600.0,3300.0,0.2619047619047619,22.393,-8,-1,7,2025-09-24T19:59:31.801751
e76ea72d_9e81f935,9e81f935,e76ea72d,1,Cooked Meals,18.3,kg,5044 grams,18300.0,5044.0,0.27562841530054644,13.718,-2,4,6,2025-09-28T07:47:47.442718
4076595f_674584c5,674584c5,4076595f,0,Bakery,1.5,kg,18.6 kg,1500.0,18600.0,10.0,25.874,-9,-1,8,2025-09-25T21:25:20.451785
27544a74_f6840d76,f6840d76,27544a74,1,Beverage,14.8,kg,10.0 kg,14800.0,10000.0,0.6756756756756757,36.846,2,5,3,2025-09-25T14:41:46.943933
8e9bbd81_83a636c1,83a636c1,8e9bbd81,1,Fresh Produce,18.3,kg,21.6 kg,18300.0,21600.0,1.180327868852459,39.823,1,5,4,2025-09-24T03:14:10.034470
da320def_73dbe88b,73dbe88b,da320def,1,Frozen / Chilled,14.2,kg,3210 grams,14200.0,3210.0,0.22605633802816902,18.29,-2,4,6,2025-09-24T11:00:58.886509
5d212faa_42e531cd,42e531cd,5d212faa,1,Beverage,2529.0,grams,634 grams,2529.0,634.0,0.25069197311190194,36.298,2,2,0,2025-09-25T03:05:52.331723
3e99ba36_c9f45125,c9f45125,3e99ba36,0,Packaged / Canned,11.7,kg,3.0 kg,11700.0,3000.0,0.2564102564102564,30.462,1,1,0,2025-09-21T13:11:08.617691
3f416a85_6074d984,6074d984,3f416a85,0,Fresh Produce,9.4,kg,15.7 kg,9400.0,15700.0,1.6702127659574468,13.592,-1,2,3,2025-09-22T12:05:35.093132
4763d0fd_f65f1965,f65f1965,4763d0fd,1,Bakery,7.8,kg,3.1 kg,7800.0,3100.0,0.3974358974358974,33.997,2,3,1,2025-09-22T15:52:10.259086
6c9b7919_344cd00b,344cd00b,6c9b7919,0,Packaged / Canned,12.8,kg,980 grams,12800.0,980.0,0.0765625,15.254,-4,2,6,2025-09-25T05:05:50.092628
0de840cf_faee6a62,faee6a62,0de840cf,1,Fresh Produce,3.9,kg,9.9 kg,3900.0,9900.0,2.5384615384615383,18.274,-2,6,8,2025-09-24T04:06:12.244518
09fe2e24_94db4fe8,94db4fe8,09fe2e24,0,Packaged / Canned,17.8,kg,3868 grams,17800.0,3868.0,0.21730337078651685,31.011,-5,0,5,2025-09-26T05:12:05.031734
6ab3c5c9_46734274,46734274,6ab3c5c9,1,Bakery,15.3,kg,21.1 kg,15300.0,21100.0,1.3790849673202614,17.645,-5,0,5,2025-09-23T10:38:15.508281
2c30545d_787ad129,787ad129,2c30545d,0,Fresh Produce,2796.0,grams,20.4 kg,2796.0,20400.0,7.296137339055794,17.428,-2,-1,1,2025-09-26T23:39:58.535277
84731cbf_50dbc24e,50dbc24e,84731cbf,0,Frozen / Chilled,13.5,kg,512 grams,13500.0,512.0,0.037925925925925925,8.414,-5,4,9,2025-09-21T14:00:00.699305
1a29cfa6_3e8074c8,3e8074c8,1a29cfa6,1,Bakery,2277.0,grams,631 grams,2277.0,631.0,0.277119016249451,20.383,,6,6,2025-09-26T08:30:59.595458
96f7e429_962d7af2,962d7af2,96f7e429,1,Cooked Meals,14.3,kg,16.7 kg,14300.0,16700.0,1.167832167832168,9.624,1,2,1,2025-09-28T01:23:40.910770
3a884c95_a693f2c1,a693f2c1,3a884c95,0,Beverage,11.1,kg,5.9 kg,11100.0,5900.0,0.5315315315315315,11.95,,4,4,2025-09-23T18:29:53.590254
09639186_fbcb839d,fbcb839d,09639186,0,Beverage,1.3,kg,7.4 kg,1300.0,7400.0,5.6923076923076925,37.055,-2,6,8,2025-09-27T14:53:29.669770
9bd84a28_8eb06eb2,8eb06eb2,9bd84a28,1,Fresh Produce,3138.0,grams,2660 grams,3138.0,2660.0,0.8476736775015934,38.183,-6,-1,5,2025-09-24T00:10:47.921736
8874a571_96afb45b,96afb45b,8874a571,1,Bakery,1.9,kg,11.6 kg,1900.0,11600.0,6.105263157894737,22.48,,1,1,2025-09-22T15:54:22.917697
9b8ffb80_0b6ce2f1,0b6ce2f1,9b8ffb80,0,Cooked Meals,1.9,kg,23.2 kg,1900.0,23200.0,10.0,23.833,-8,1,9,2025-09-26T07:18:41.372291
7fd61579_3e04de0d,3e04de0d,7fd61579,1,Bakery,747.0,grams,264 grams,747.0,264.0,0.3534136546184739,25.549,-1,5,6,2025-09-23T07:24:42.777668
edf8dcac_61b3a9b3,61b3a9b3,edf8dcac,0,Frozen / Chilled,1506.0,grams,6.7 kg,1506.0,6700.0,4.448871181938911,6.966,-4,0,4,2025-09-27T06:53:53.086150
d4b46c60_725924e0,725924e0,d4b46c60,0,Bakery,14.6,kg,2.2 kg,14600.0,2200.0,0.1506849315068493,18.9,-4,0,4,2025-09-23T19:49:08.222879
a2a238b7_7a6138b3,7a6138b3,a2a238b7,1,Packaged / Canned,6.6,kg,18.5 kg,6600.0,18500.0,2.803030303030303,29.689,-2,5,7,2025-09-26T11:27:22.317384
538a977a_90e504a2,90e504a2,538a977a,0,Fresh Produce,946.0,grams,20.4 kg,946.0,20400.0,10.0,41.744,-4,3,7,2025-09-22T04:03:53.065938
4238694e_9b297d52,9b297d52,4238694e,0,Fresh Produce,4.9,kg,9.4 kg,4900.0,9400.0,1.9183673469387754,29.221,-8,-1,7,2025-09-25T03:52:07.030820
f1e1a33e_ff657870,ff657870,f1e1a33e,0,Beverage,2705.0,grams,1544 grams,2705.0,1544.0,0.5707948243992607,20.047,-9,0,9,2025-09-25T21:39:38.739711
5b2df8f0_12f51c67,12f51c67,5b2df8f0,0,Cooked Meals,1431.0,grams,14.5 kg,1431.0,14500.0,10.0,23.158,-6,1,7,2025-09-22T13:40:47.534997
0e724d0f_2bc7454b,2bc7454b,0e724d0f,0,Bakery,9.9,kg,7.4 kg,9900.0,7400.0,0.7474747474747475,27.504,-6,0,6,2025-09-27T06:06:59.880200
165ce309_9fc821f7,9fc821f7,165ce309,0,Frozen / Chilled,4.6,kg,3.8 kg,4600.0,3800.0,0.8260869565217391,17.728,1,2,1,2025-09-28T02:41:24.590013
dd2917a0_b0628e7d,b0628e7d,dd2917a0,1,Frozen / Chilled,14.5,kg,1189 grams,14500.0,1189.0,0.082,26.208,-1,5,6,2025-09-25T06:28:20.088498
945bbe30_317bd354,317bd354,945bbe30,1,Bakery,2466.0,grams,3125 grams,2466.0,3125.0,1.267234387672344,6.343,1,1,0,2025-09-28T07:09:21.204630
41575a9b_9cc78743,9cc78743,41575a9b,1,Fresh Produce,2249.0,grams,1.6 kg,2249.0,1600.0,0.7114273010226767,17.815,2,2,0,2025-09-25T09:26:49.001704
f022f95f_550fba0d,550fba0d,f022f95f,1,Frozen / Chilled,8.8,kg,2570 grams,8800.0,2570.0,0.29204545454545455,15.933,-2,0,2,2025-09-27T19:51:25.408639
952ede5d_e8e2f582,e8e2f582,952ede5d,1,Fresh Produce,11.9,kg,5.5 kg,11900.0,5500.0,0.46218487394957986,34.686,,2,2,2025-09-24T03:08:32.848149
f8310068_31a51a69,31a51a69,f8310068,0,Frozen / Chilled,5.0,kg,3761 grams,5000.0,3761.0,0.7522,26.369,-3,4,7,2025-09-24T20:32:12.107730
005c4f28_e59322fd,e59322fd,005c4f28,1,Cooked Meals,4.8,kg,7.5 kg,4800.0,7500.0,1.5625,10.226,6,6,0,2025-09-21T12:33:04.071345
a242c8be_3f28d509,3f28d509,a242c8be,1,Beverage,14.1,kg,7.3 kg,14100.0,7300.0,0.5177304964539007,5.876,-5,1,6,2025-09-23T19:53:42.719204
f5835588_6d1b564b,6d1b564b,f5835588,1,Beverage,19.3,kg,4.8 kg,19300.0,4800.0,0.24870466321243523,31.523,,2,2,2025-09-21T21:44:47.351684
a1d86df8_3ad255fe,3ad255fe,a1d86df8,0,Beverage,9.1,kg,22.5 kg,9100.0,22500.0,2.4725274725274726,1.59,2,5,3,2025-09-26T00:52:31.452871
f7d10eec_ca89a4b1,ca89a4b1,f7d10eec,1,Packaged / Canned,2162.0,grams,8.9 kg,2162.0,8900.0,4.116558741905643,13.819,2,2,0,2025-09-27T18:18:46.179245
a024f5e2_d79d750b,d79d750b,a024f5e2,1,Fresh Produce,4.4,kg,2264 grams,4400.0,2264.0,0.5145454545454545,18.483,-2,5,7,2025-09-26T23:52:25.067852
41b68a59_2809ef3d,2809ef3d,41b68a59,1,Beverage,2065.0,grams,13.4 kg,2065.0,13400.0,6.4891041162227605,33.868,-8,1,9,2025-09-26T20:37:36.567400
5d6af6fc_f7c7191f,f7c7191f,5d6af6fc,1,Beverage,13.9,kg,1285 grams,13900.0,1285.0,0.09244604316546763,22.712,,0,0,2025-09-26T03:15:54.468898
614f5237_ba044277,ba044277,614f5237,0,Bakery,1262.0,grams,20.2 kg,1262.0,20200.0,10.0,30.421,1,2,1,2025-09-26T19:32:21.112510
8f46fc39_5b8f7d85,5b8f7d85,8f46fc39,0,Fresh Produce,3427.0,grams,476 grams,3427.0,476.0,0.13889699445579223,30.722,-6,-1,5,2025-09-26T07:31:57.609241
f29bc67a_ae505180,ae505180,f29bc67a,1,Bakery,8.5,kg,4.8 kg,8500.0,4800.0,0.5647058823529412,9.355,2,5,3,2025-09-24T09:01:37.130720
fcc501d1_df2fbf6c,df2fbf6c,fcc501d1,1,Frozen / Chilled,3499.0,grams,613 grams,3499.0,613.0,0.1751929122606459,16.405,-6,0,6,2025-09-24T03:04:13.111064
2458f3e7_67f8a6bb,67f8a6bb,2458f3e7,1,Bakery,10.7,kg,23.5 kg,10700.0,23500.0,2.196261682242991,14.521,,4,4,2025-09-27T12:55:54.144596
2643779e_2a6320dd,2a6320dd,2643779e,1,Packaged / Canned,19.9,kg,6.6 kg,19900.0,6600.0,0.3316582914572864,5.81,-1,0,1,2025-09-21T21:25:52.905494
77774c73_897b8ff7,897b8ff7,77774c73,0,Packaged / Canned,17.5,kg,15.1 kg,17500.0,15100.0,0.8628571428571429,37.562,-6,3,9,2025-09-21T18:35:33.870881
3227bb42_767066ae,767066ae,3227bb42,1,Cooked Meals,7.6,kg,12.0 kg,7600.0,12000.0,1.5789473684210527,11.903,-3,-1,2,2025-09-22T16:57:16.587125
80f642d8_cf0d3035,cf0d3035,80f642d8,1,Cooked Meals,4.2,kg,9.8 kg,4200.0,9800.0,2.3333333333333335,1.103,-8,0,8,2025-09-23T09:49:43.791501
c9ed4ad8_5341288a,5341288a,c9ed4ad8,1,Frozen / Chilled,5.7,kg,7.2 kg,5700.0,7200.0,1.263157894736842,7.44,2,3,1,2025-09-27T15:23:54.762817
9b18adf9_60d5c73e,60d5c73e,9b18adf9,1,Frozen / Chilled,0.7,kg,2889 grams,700.0,2889.0,4.127142857142857,16.664,5,5,0,2025-09-25T11:20:15.300791
39f85b9b_501cf845,501cf845,39f85b9b,1,Fresh Produce,1150.0,grams,2769 grams,1150.0,2769.0,2.4078260869565216,7.391,1,4,3,2025-09-23T09:52:18.294733
ddc4226b_fe5ff11a,fe5ff11a,ddc4226b,0,Bakery,802.0,grams,5.4 kg,802.0,5400.0,6.733167082294265,38.774,-2,5,7,2025-09-27T13:25:07.097070
cc44b6c7_c9dc7b7d,c9dc7b7d,cc44b6c7,0,Cooked Meals,5.2,kg,2.7 kg,5200.0,2700.0,0.5192307692307693,12.723,-9,0,9,2025-09-23T14:17:10.008862
76ea7fb3_dac86e08,dac86e08,76ea7fb3,0,Frozen / Chilled,2.6,kg,2744 grams,2600.0,2744.0,1.0553846153846154,21.227,-4,0,4,2025-09-23T21:38:16.395101
53dfe782_eff0d2a0,eff0d2a0,53dfe782,1,Frozen / Chilled,11.6,kg,3416 grams,11600.0,3416.0,0.2944827586206897,13.004,-6,-1,5,2025-09-22T08:10:16.402804
55927fb9_b32a53e3,b32a53e3,55927fb9,0,Bakery,1107.0,grams,19.3 kg,1107.0,19300.0,10.0,14.754,-7,0,7,2025-09-25T16:50:23.823469
2a1ca963_1df09ace,1df09ace,2a1ca963,1,Fresh Produce,967.0,grams,15.8 kg,967.0,15800.0,10.0,12.008,-1,3,4,2025-09-22T13:26:24.329918
80404895_860e67fc,860e67fc,80404895,0,Frozen / Chilled,1780.0,grams,20.9 kg,1780.0,20900.0,10.0,27.267,-4,-1,3,2025-09-26T13:16:52.987866
b4ddf1c4_97736dcd,97736dcd,b4ddf1c4,1,Beverage,4.0,kg,17.7 kg,4000.0,17700.0,4.425,20.647,-6,1,7,2025-09-23T22:38:58.307038
88452df5_f4ff27eb,f4ff27eb,88452df5,1,Bakery,2290.0,grams,6.4 kg,2290.0,6400.0,2.7947598253275108,17.549,-7,2,9,2025-09-23T23:33:14.234352
efcba8fd_de1d5bf3,de1d5bf3,efcba8fd,1,Cooked Meals,2463.0,grams,8.2 kg,2463.0,8200.0,3.329273244011368,49.183,-1,4,5,2025-09-26T07:28:56.303557
3901e4e2_7a77685f,7a77685f,3901e4e2,1,Packaged / Canned,3.2,kg,14.4 kg,3200.0,14400.0,4.5,13.804,-3,0,3,2025-09-22T17:40:40.585204
605f5b75_cdd9f637,cdd9f637,605f5b75,1,Cooked Meals,11.7,kg,21.8 kg,11700.0,21800.0,1.8632478632478633,8.554,5,5,0,2025-09-25T23:29:10.094445
4262a90e_3040312b,3040312b,4262a90e,1,Cooked Meals,11.5,kg,4566 grams,11500.0,4566.0,0.39704347826086955,23.465,,3,3,2025-09-23T16:46:03.689025
4f696ba1_d1652435,d1652435,4f696ba1,1,Beverage,2.2,kg,10.2 kg,2200.0,10200.0,4.636363636363637,16.851,-2,3,5,2025-09-27T11:16:48.445709
6ab2cc68_db7415c2,db7415c2,6ab2cc68,0,Beverage,13.6,kg,1181 grams,13600.0,1181.0,0.08683823529411765,37.423,-3,1,4,2025-09-24T06:10:01.383870
c72fe21f_6eb31b32,6eb31b32,c72fe21f,1,Fresh Produce,3440.0,grams,17.5 kg,3440.0,17500.0,5.087209302325581,11.862,-1,0,1,2025-09-21T22:14:52.165011
27e20bd3_59ea2203,59ea2203,27e20bd3,0,Packaged / Canned,19.8,kg,4.7 kg,19800.0,4700.0,0.23737373737373738,29.409,-6,0,6,2025-09-22T01:43:25.119640
7256e66f_9a634571,9a634571,7256e66f,1,Frozen / Chilled,2.6,kg,777 grams,2600.0,777.0,0.2988461538461539,20.622,-2,0,2,2025-09-21T13:19:59.568288
3cf18e46_322db1bb,322db1bb,3cf18e46,0,Fresh Produce,1358.0,grams,6.3 kg,1358.0,6300.0,4.639175257731959,23.964,2,6,4,2025-09-23T14:58:26.776932
80c2ab05_eb766452,eb766452,80c2ab05,1,Frozen / Chilled,14.7,kg,4.2 kg,14700.0,4200.0,0.2857142857142857,44.097,1,6,5,2025-09-23T14:36:08.985192
ca9a6cc1_218030f1,218030f1,ca9a6cc1,1,Fresh Produce,14.3,kg,14.3 kg,14300.0,14300.0,1.0,15.627,-5,0,5,2025-09-21T14:00:28.410008
640da8e4_ebc3ce59,ebc3ce59,640da8e4,1,Bakery,1773.0,grams,19.6 kg,1773.0,19600.0,10.0,14.948,-5,-1,4,2025-09-22T03:43:28.404286
48cc284e_f6333d84,f6333d84,48cc284e,0,Frozen / Chilled,2.0,kg,21.4 kg,2000.0,21400.0,10.0,16.369,-5,2,7,2025-09-25T03:11:10.120837
d50d2ee3_cade6f10,cade6f10,d50d2ee3,1,Fresh Produce,18.6,kg,2679 grams,18600.0,2679.0,0.14403225806451614,37.226,-5,4,9,2025-09-26T03:21:21.409522
1b3b30d4_598d422a,598d422a,1b3b30d4,1,Frozen / Chilled,3190.0,grams,10.2 kg,3190.0,10200.0,3.197492163009404,29.463,-1,4,5,2025-09-28T02:48:45.138611
c24bbc44_d3c0c174,d3c0c174,c24bbc44,1,Bakery,8.7,kg,18.2 kg,8700.0,18200.0,2.0919540229885056,27.383,-6,0,6,2025-09-27T10:02:31.763178
2d8cfd29_bb31479b,bb31479b,2d8cfd29,1,Beverage,3604.0,grams,4366 grams,3604.0,4366.0,1.211431742508324,6.193,-8,0,8,2025-09-23T20:58:39.259577
442639ea_1385b042,1385b042,442639ea,0,Fresh Produce,7.9,kg,4.0 kg,7900.0,4000.0,0.5063291139240507,24.841,-3,4,7,2025-09-23T19:08:14.334617
7d79d7b5_0178774c,0178774c,7d79d7b5,0,Fresh Produce,15.4,kg,1579 grams,15400.0,1579.0,0.10253246753246753,9.597,3,3,0,2025-09-22T18:17:09.764475
44ac98b2_39c4f502,39c4f502,44ac98b2,1,Beverage,989.0,grams,21.0 kg,989.0,21000.0,10.0,26.439,-1,0,1,2025-09-27T09:30:55.837686
cf2a3a30_c71b4d59,c71b4d59,cf2a3a30,1,Beverage,11.5,kg,22.5 kg,11500.0,22500.0,1.9565217391304348,43.428,-4,5,9,2025-09-28T03:55:02.226831
2ad55066_97933caa,97933caa,2ad55066,1,Fresh Produce,2.6,kg,19.8 kg,2600.0,19800.0,7.615384615384615,15.684,-3,4,7,2025-09-25T00:40:58.912368
b0b32fdf_bda2a1b2,bda2a1b2,b0b32fdf,0,Packaged / Canned,12.8,kg,1.1 kg,12800.0,1100.0,0.0859375,13.183,-1,3,4,2025-09-23T10:53:44.826187
2324ba92_c1251ce7,c1251ce7,2324ba92,1,Frozen / Chilled,13.0,kg,0.7 kg,13000.0,700.0,0.05384615384615385,24.05,-2,4,6,2025-09-26T07:29:26.524694
70fdc3d2_57db288a,57db288a,70fdc3d2,1,Frozen / Chilled,9.8,kg,2882 grams,9800.0,2882.0,0.2940816326530612,17.489,5,5,0,2025-09-25T04:33:16.556713
bb5fc498_161b4127,161b4127,bb5fc498,0,Beverage,16.1,kg,9.7 kg,16100.000000000002,9700.0,0.6024844720496894,22.919,-6,2,8,2025-09-26T10:49:16.060277
885f83d2_b5228cd5,b5228cd5,885f83d2,1,Frozen / Chilled,8.6,kg,4.8 kg,8600.0,4800.0,0.5581395348837209,13.129,-3,1,4,2025-09-21T18:12:58.747348
da2d997b_7f884d60,7f884d60,da2d997b,1,Beverage,6.9,kg,1.4 kg,6900.0,1400.0,0.2028985507246377,18.966,-6,1,7,2025-09-24T19:13:32.809716
c8e86970_0f8a7c82,0f8a7c82,c8e86970,1,Frozen / Chilled,0.9,kg,8.3 kg,900.0,8300.0,9.222222222222221,12.455,-6,1,7,2025-09-27T00:14:42.311796
1aaf753a_b4f10b4b,b4f10b4b,1aaf753a,1,Bakery,5.8,kg,8.8 kg,5800.0,8800.0,1.5172413793103448,16.211,-8,1,9,2025-09-27T05:09:51.180441
1f7c2017_95900978,95900978,1f7c2017,0,Beverage,2591.0,grams,16.9 kg,2591.0,16900.0,6.522578155152451,39.49,-4,2,6,2025-09-26T02:06:23.834168
57a868ac_b8c5d340,b8c5d340,57a868ac,1,Frozen / Chilled,1988.0,grams,17.6 kg,1988.0,17600.0,8.853118712273641,12.805,-6,3,9,2025-09-26T14:35:07.972927
62152f63_a8f1775c,a8f1775c,62152f63,1,Fresh Produce,7.3,kg,16.4 kg,7300.0,16400.0,2.2465753424657535,0.701,,5,5,2025-09-23T09:56:25.923094
8d3bb27f_da50be01,da50be01,8d3bb27f,1,Bakery,14.0,kg,16.7 kg,14000.0,16700.0,1.1928571428571428,1.245,-5,-1,4,2025-09-26T00:26:55.220819
6a85292f_3605e7cc,3605e7cc,6a85292f,0,Fresh Produce,8.4,kg,16.7 kg,8400.0,16700.0,1.9880952380952381,34.362,-6,-1,5,2025-09-22T16:12:03.492854
